year;country_id_o;country_id_d;distw_harmonic;distw_arithmetic;dist;distcap;contig;comlang_off;comcol;comrelig;pop_o;pop_d;gdp_o;gdp_d;pop_pwt_o
1963;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;1631,763;2950,903;143255,808;232750;1687,212036
1964;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;1662,072;3011,957;166104,08;260750,016;1730,097046
1965;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;1708,632;3079,034;187300,304;158994,96;1774,781006
1966;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;1774,029;3153,879;216136,224;165444,576;1821,166992
1967;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;1855,445;3235,125;231706,448;178297,136;1869,324951
1968;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;1945,781;3317,315;241956,912;183200;1919,332031
1969;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2034,909;3392,949;267732,48;190205,712;1971,465942
1970;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2115,521;3457,113;253976,592;242732,576;2115,521973
1971;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2185,661;3507,593;286537,568;252842,288;2185,662109
1972;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2247,575;3547,335;335677,6;246804,576;2247,582031
1973;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2303,345;3582,95;406479,936;304339,84;2303,344971
1974;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2356,623;3623,852;560437,824;345263,488;2356,62207
1975;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2410,446;3676,991;617321,664;420986,656;2410,446045
1976;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2464,459;3744,678;619375,168;448412,768;2464,455078
1977;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2518,572;3825,426;777435,072;547535,552;2518,565918
1978;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2576,477;3917,774;824264;610225,536;2576,468994
1979;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2642,853;4018,846;891775,744;782496,64;2642,845947
1980;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2720,838;4126,538;1136409,088;919726,656;2720,839111
1981;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2812,051;4239,795;962347,2;969046,656;2812,039063
1982;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;2915,098;4359,379;821652,032;1013222,208;2915,065918
1983;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3026,308;4486,938;765746,496;1082926,336;3026,238037
1984;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3140,297;4624,85;718148,992;987143,936;3140,237061
1985;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3252,995;4774,155;762359,808;1149979,264;3252,993896
1986;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3363,537;4935,642;1060911,744;1201725,44;3364,02002
1987;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3472,65;5106,707;1249099,264;1131466,496;3474,080078
1988;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3579,803;5280,833;1378847,36;1082403,2;3581,927979
1989;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3684,782;5449,339;1352949,632;1113924,096;3686,373047
1990;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3787,602;5605,873;1628427,648;1132101,248;3786,939941
1991;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3887,716;5749,774;1602299,776;1167398,528;3882,270996
1992;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;3985,364;5882,679;1692959,104;1083037,696;3973,326904
1993;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4082,422;6003,704;1233496,96;938632,64;4064,926025
1994;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4181,481;6112,449;982624,32;925030,592;4163,64209
1995;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4284,497;6209,923;1309382,784;1000428,416;4274,023926
1996;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4392,177;6294,482;1465448,192;869033,856;4398,237793
1997;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4504,291;6369,573;1498950,912;972896,256;4534,550781
1998;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4620,71;6447,672;1587346,048;893770,816;4679,022949
1999;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4740,974;6545,273;1576094,464;808077,248;4825,704102
2000;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4864,753;6674,286;1294250,24;870486,08;4970,367188
2001;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;4992,225;6839,376;1332328,96;876794,752;5111,77002
2002;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;5123,674;7037,727;1474630,144;825394,496;5251,472168
2003;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;5258,956;7264,34;1673690,368;784654,4;5391,400879
2004;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;5397,851;7510,771;1937074,56;915257,344;5534,598145
2005;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;5540,214;7770,392;2115154,048;1117254,4;5683,268066
2006;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;5685,845;8042,579;2202809,088;1273180,672;5837,791992
2007;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;5834,806;8328,312;2523462,656;1356078,336;5997,384766
2008;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;5987,491;8624,28;3163416,576;1611634,304;6161,795898
2009;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;6144,457;8926,687;3163000,576;1739781,504;6330,472168
2010;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;6306,014;9232,753;3172945,408;2026864,384;6502,952148
2011;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;6472,304;9540,362;3756023,04;2355652,096;6679,282227
2012;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;6642,928;9849,569;3915754,24;2472384,768;6859,481934
2013;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;6816,982;10162,532;4338575,872;2714507,008;7042,948242
2014;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;7228,915;9891,79;4482880,512;3093647,104;7228,915039
2015;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;7416,802;10199,27;4087628,288;3097324,8;7416,801758
2016;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;7606,374;10524,117;4399995,904;3007028,992;7606,374023
2017;TGO;BDI;3302;3302;3302;3363;0;1;0;0,233937994;7698,476;10827,01;6395472,574;2712324,087;7797,693848
2018;TGO;BDI;3302;3302;3302;3363;0;1;0;0,233937994;7889,095;11175,379;7112200,725;2660123,624;
2019;TGO;BDI;3302;3302;3302;3363;0;1;0;0,233937994;8082,359;11530,577;7220395,248;2581268,126;
2020;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;8278,737;11890,781;7574636,979;2780510,625;
2021;TGO;BDI;3302;3302;3302;3302;0;1;0;0,233937994;8478,242;12255,429;8413200,568;2902029,386;
1948;TGO;BEL;4967;4968;4965;4965;0;1;0;0,265814006;;8557;;;
1949;TGO;BEL;4967;4968;4965;4965;0;1;0;0,265814006;;8614;;6426999,808;
1950;TGO;BEL;4967;4968;4965;4965;0;1;0;0,265814006;1171,897;8639,369;;6791000,064;
1951;TGO;BEL;4967;4968;4965;4965;0;1;0;0,265814006;1194,973;8678,386;;7767000,064;
1952;TGO;BEL;4967;4968;4965;4965;0;1;0;0,265814006;1219,113;8730,405;;8131999,744;
1953;TGO;BEL;4967;4968;4965;4965;0;1;0;0,265814006;1244,363;8777,873;;8225999,872;
1954;TGO;BEL;4967;4968;4965;4965;0;1;0;0,265814006;1270,771;8819,38;;8551000,064;
1955;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1298,389;8868,475;;9098000,384;
1956;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1327,27;8923,844;;9754999,808;
1957;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1357,445;8989,111;;10291999,74;
1958;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1388,973;9052,707;;10442999,81;
1959;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1421,772;9103,728;;10748000,26;
1960;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1580,513;9153,489;121128,072;11658722,3;1568,119995
1961;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1597,528;9183,948;126396,472;12400145,41;1606,209961
1962;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1612,758;9220,578;132237,472;13264015,36;1645,883057
1963;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1631,763;9289,77;143255,808;14260017,15;1687,212036
1964;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1662,072;9378,113;166104,08;15960107,01;1730,097046
1965;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1708,632;9463,667;187300,304;17371457,54;1774,781006
1966;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1774,029;9527,807;216136,224;18651883,52;1821,166992
1967;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1855,445;9580,991;231706,448;19992041,47;1869,324951
1968;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;1945,781;9618,756;241956,912;21376352,26;1919,332031
1969;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2034,909;9646,032;267732,48;23710736,38;1971,465942
1970;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2115,521;9655,549;253976,592;26807912,45;2115,521973
1971;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2185,661;9673,162;286537,568;29935245,31;2185,662109
1972;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2247,575;9711,115;335677,6;37351137,28;2247,582031
1973;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2303,345;9741,72;406479,936;47925645,31;2303,344971
1974;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2356,623;9772,419;560437,824;56246493,18;2356,62207
1975;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2410,446;9800,7;617321,664;65928339,46;2410,446045
1976;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2464,459;9818,227;619375,168;71384735,74;2464,455078
1977;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2518,572;9830,358;777435,072;83155419,14;2518,565918
1978;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2576,477;9839,534;824264;101632147,5;2576,468994
1979;TGO;BEL;4968;4968;4965;4965;0;1;0;0,265814006;2642,853;9848,382;891775,744;116758470,7;2642,845947
1980;TGO;BEL;4968;4969;4965;4965;0;1;0;0,265814006;2720,838;9859,242;1136409,088;127312371,7;2720,839111
1981;TGO;BEL;4968;4969;4965;4965;0;1;0;0,265814006;2812,051;9858,982;962347,2;105128910,8;2812,039063
1982;TGO;BEL;4968;4969;4965;4965;0;1;0;0,265814006;2915,098;9856,303;821652,032;92446695,42;2915,065918
1983;TGO;BEL;4968;4969;4965;4965;0;1;0;0,265814006;3026,308;9855,52;765746,496;87516299,26;3026,238037
1984;TGO;BEL;4968;4969;4965;4965;0;1;0;0,265814006;3140,297;9855,372;718148,992;83666984,96;3140,237061
1985;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;3252,995;9858,308;762359,808;86596837,38;3252,993896
1986;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;3363,537;9861,823;1060911,744;120475910,1;3364,02002
1987;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;3472,65;9870,234;1249099,264;149963407,4;3474,080078
1988;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;3579,803;9901,664;1378847,36;162917253,1;3581,927979
1989;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;3684,782;9937,697;1352949,632;164846534,7;3686,373047
1990;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;3787,602;9967,379;1628427,648;206113800,2;3786,939941
1991;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;3887,716;10004,486;1602299,776;211312787,5;3882,270996
1992;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;3985,364;10045,158;1692959,104;235675877,4;3973,326904
1993;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4082,422;10084,475;1233496,96;225577697,3;4064,926025
1994;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4181,481;10115,603;982624,32;245816836,1;4163,64209
1995;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4284,497;10136,811;1309382,784;289122615,3;4274,023926
1996;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4392,177;10156,637;1465448,192;280791285,8;4398,237793
1997;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4504,291;10181,245;1498950,912;254099341,3;4534,550781
1998;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4620,71;10203,008;1587346,048;259822633;4679,022949
1999;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4740,974;10226,419;1576094,464;259666624,5;4825,704102
2000;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4864,753;10251,25;1294250,24;237336281,1;4970,367188
2001;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;4992,225;10286,57;1332328,96;237397311,5;5111,77002
2002;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;5123,674;10332,785;1474630,144;258390081,5;5251,472168
2003;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;5258,956;10376,133;1673690,368;318573379,6;5391,400879
2004;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;5397,851;10421,137;1937074,56;370461343,7;5534,598145
2005;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;5540,214;10478,617;2115154,048;386944991,2;5683,268066
2006;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;5685,845;10547,958;2202809,088;410678132,7;5837,791992
2007;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;5834,806;10625,7;2523462,656;472284561,4;5997,384766
2008;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;5987,491;10709,973;3163416,576;520109359,1;6161,795898
2009;TGO;BEL;4969;4969;4965;4965;0;1;0;0,265814006;6144,457;10796,493;3163000,576;485803884,5;6330,472168
2010;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;6306,014;10920,272;3172945,408;484404265;6502,952148
2011;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;6472,304;11047,744;3756023,04;528237756,4;6679,282227
2012;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;6642,928;11128,246;3915754,24;498853249;6859,481934
2013;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;6816,982;11195,138;4338575,872;524805537,8;7042,948242
2014;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;7228,915;11209,057;4482880,512;531750912;7228,915039
2015;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;7416,802;11274,196;4087628,288;454991314,9;7416,801758
2016;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;7606,374;11348,159;4399995,904;466365743,1;7606,374023
2017;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;7698,476;11375,158;6395472,574;502764720,6;7797,693848
2018;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;7889,095;11427,054;7112200,725;543347368;
2019;TGO;BEL;4969;4970;4965;4965;0;1;0;0,265814006;8082,359;11488,98;7220395,248;535376258,1;
2020;TGO;BEL;4970;4970;4965;4965;0;1;0;0,265814006;8278,737;11544,241;7574636,979;521676942,1;
2021;TGO;BEL;4970;4970;4965;4965;0;1;0;0,265814006;8478,242;11587,882;8413200,568;599879025,4;
1948;TGO;BEN;154;185;136;159;1;1;1;0,081753001;;;;;
1949;TGO;BEN;154;185;136;159;1;1;1;0,081753001;;;;;
1950;TGO;BEN;154;185;136;159;1;1;1;0,081753001;1171,897;1672,661;;;
1951;TGO;BEN;154;185;136;159;1;1;1;0,081753001;1194,973;1704,916;;;
1952;TGO;BEN;154;185;136;159;1;1;1;0,081753001;1219,113;1738,315;;;
1953;TGO;BEN;154;185;136;159;1;1;1;0,081753001;1244,363;1772,899;;;
1954;TGO;BEN;154;185;136;159;1;1;1;0,081753001;1270,771;1808,895;;;
1955;TGO;BEN;152;179;136;159;1;1;1;0,081753001;1298,389;1846,175;;;
1956;TGO;BEN;152;179;136;159;1;1;1;0,081753001;1327,27;1884,978;;;
1957;TGO;BEN;152;179;136;159;1;1;1;0,081753001;1357,445;1925,173;;;
1958;TGO;BEN;152;179;136;159;1;1;1;0,081753001;1388,973;1966,816;;;
1959;TGO;BEN;152;179;136;159;1;1;1;0,081753001;1421,772;2010,163;;;
1960;TGO;BEN;153;182;136;159;1;1;1;0,081753001;1580,513;2431,62;121128,072;226195,584;1568,119995
1961;TGO;BEN;153;182;136;159;1;1;1;0,081753001;1597,528;2466,002;126396,472;235668,224;1606,209961
1962;TGO;BEN;153;182;136;159;1;1;1;0,081753001;1612,758;2503,232;132237,472;236434,96;1645,883057
1963;TGO;BEN;153;182;136;159;1;1;1;0,081753001;1631,763;2543,335;143255,808;253927,696;1687,212036
1964;TGO;BEN;153;182;136;159;1;1;1;0,081753001;1662,072;2586,362;166104,08;269819,008;1730,097046
1965;TGO;BEN;155;187;136;159;1;1;1;0,081753001;1708,632;2632,36;187300,304;289908,672;1774,781006
1966;TGO;BEN;155;187;136;159;1;1;1;0,081753001;1774,029;2681,382;216136,224;302925,248;1821,166992
1967;TGO;BEN;155;187;136;159;1;1;1;0,081753001;1855,445;2733,45;231706,448;306221,952;1869,324951
1968;TGO;BEN;155;187;136;159;1;1;1;0,081753001;1945,781;2788,551;241956,912;326323,104;1919,332031
1969;TGO;BEN;155;187;136;159;1;1;1;0,081753001;2034,909;2846,652;267732,48;330748,256;1971,465942
1970;TGO;BEN;158;193;136;159;1;1;1;0,081753001;2115,521;2907,769;253976,592;333627,712;2115,521973
1971;TGO;BEN;158;193;136;159;1;1;1;0,081753001;2185,661;2971,941;286537,568;335073,024;2185,662109
1972;TGO;BEN;158;193;136;159;1;1;1;0,081753001;2247,575;3039,3;335677,6;410331,872;2247,582031
1973;TGO;BEN;158;193;136;159;1;1;1;0,081753001;2303,345;3110,074;406479,936;504376,064;2303,344971
1974;TGO;BEN;158;193;136;159;1;1;1;0,081753001;2356,623;3184,547;560437,824;554654,848;2356,62207
1975;TGO;BEN;162;201;136;159;1;1;1;0,081753001;2410,446;3262,959;617321,664;676870,144;2410,446045
1976;TGO;BEN;162;201;136;159;1;1;1;0,081753001;2464,459;3345,501;619375,168;698408,256;2464,455078
1977;TGO;BEN;162;201;136;159;1;1;1;0,081753001;2518,572;3432,262;777435,072;750049,792;2518,565918
1978;TGO;BEN;162;201;136;159;1;1;1;0,081753001;2576,477;3523,27;824264;928843,456;2576,468994
1979;TGO;BEN;162;201;136;159;1;1;1;0,081753001;2642,853;3618,509;891775,744;1186231,04;2642,845947
1980;TGO;BEN;165;207;136;159;1;1;1;0,081753001;2720,838;3718,024;1136409,088;1405251,84;2720,839111
1981;TGO;BEN;165;207;136;159;1;1;1;0,081753001;2812,051;3822,206;962347,2;1291120,128;2812,039063
1982;TGO;BEN;165;207;136;159;1;1;1;0,081753001;2915,098;3931,355;821652,032;1267778,688;2915,065918
1983;TGO;BEN;165;207;136;159;1;1;1;0,081753001;3026,308;4045,352;765746,496;1095348,224;3026,238037
1984;TGO;BEN;165;207;136;159;1;1;1;0,081753001;3140,297;4163,968;718148,992;1051134,016;3140,237061
1985;TGO;BEN;164;205;136;159;1;1;1;0,081753001;3252,995;4287,263;762359,808;1045712,768;3252,993896
1986;TGO;BEN;164;205;136;159;1;1;1;0,081753001;3363,537;4414,45;1060911,744;1336102,016;3364,02002
1987;TGO;BEN;164;205;136;159;1;1;1;0,081753001;3472,65;4546,136;1249099,264;1562412,288;3474,080078
1988;TGO;BEN;164;205;136;159;1;1;1;0,081753001;3579,803;4685,375;1378847,36;1620246,144;3581,927979
1989;TGO;BEN;164;205;136;159;1;1;1;0,081753001;3684,782;4836,24;1352949,632;1502294,4;3686,373047
1990;TGO;BEN;163;204;136;159;1;1;1;0,081753001;3787,602;5001,271;1628427,648;1959965,312;3786,939941
1991;TGO;BEN;163;204;136;159;1;1;1;0,081753001;3887,716;5182,525;1602299,776;1986437,76;3882,270996
1992;TGO;BEN;163;204;136;159;1;1;1;0,081753001;3985,364;5378,226;1692959,104;1695315,2;3973,326904
1993;TGO;BEN;163;204;136;159;1;1;1;0,081753001;4082,422;5582,42;1233496,96;2274557,952;4064,926025
1994;TGO;BEN;163;204;136;159;1;1;1;0,081753001;4181,481;5786,794;982624,32;1598075,904;4163,64209
1995;TGO;BEN;163;202;136;159;1;1;1;0,081753001;4284,497;5985,658;1309382,784;2169627,136;4274,023926
1996;TGO;BEN;163;202;136;159;1;1;1;0,081753001;4392,177;6176,318;1465448,192;2361116,416;4398,237793
1997;TGO;BEN;163;202;136;159;1;1;1;0,081753001;4504,291;6361,301;1498950,912;2268301,568;4534,550781
1998;TGO;BEN;163;202;136;159;1;1;1;0,081753001;4620,71;6546,493;1587346,048;2455092,736;4679,022949
1999;TGO;BEN;163;202;136;159;1;1;1;0,081753001;4740,974;6740,491;1576094,464;2488892,416;4825,704102
2000;TGO;BEN;162;201;136;159;1;1;1;0,081753001;4864,753;6949,366;1294250,24;2359122,176;4970,367188
2001;TGO;BEN;162;201;136;159;1;1;1;0,081753001;4992,225;7174,911;1332328,96;2499269,376;5111,77002
2002;TGO;BEN;162;201;136;159;1;1;1;0,081753001;5123,674;7414,744;1474630,144;2807657,472;5251,472168
2003;TGO;BEN;162;201;136;159;1;1;1;0,081753001;5258,956;7665,681;1673690,368;3557229,824;5391,400879
2004;TGO;BEN;162;201;136;159;1;1;1;0,081753001;5397,851;7922,796;1937074,56;4050870,016;5534,598145
2005;TGO;BEN;162;203;136;159;1;1;1;0,081753001;5540,214;8182,362;2115154,048;4358016;5683,268066
2006;TGO;BEN;162;203;136;159;1;1;1;0,081753001;5685,845;8443,671;2202809,088;4705087,488;5837,791992
2007;TGO;BEN;162;203;136;159;1;1;1;0,081753001;5834,806;8707,49;2523462,656;5511880,704;5997,384766
2008;TGO;BEN;162;203;136;159;1;1;1;0,081753001;5987,491;8973,293;3163416,576;6633463,808;6161,795898
2009;TGO;BEN;162;203;136;159;1;1;1;0,081753001;6144,457;9240,783;3163000,576;6584477,696;6330,472168
2010;TGO;BEN;164;205;136;159;1;1;1;0,081753001;6306,014;9509,798;3172945,408;6561782,272;6502,952148
2011;TGO;BEN;164;205;136;159;1;1;1;0,081753001;6472,304;9779,795;3756023,04;7289779,712;6679,282227
2012;TGO;BEN;164;205;136;159;1;1;1;0,081753001;6642,928;10050,702;3915754,24;7543183,872;6859,481934
2013;TGO;BEN;164;205;136;159;1;1;1;0,081753001;6816,982;10323,474;4338575,872;8307222,016;7042,948242
2014;TGO;BEN;164;205;136;159;1;1;1;0,081753001;7228,915;10286,712;4482880,512;9707431,936;7228,915039
2015;TGO;BEN;164;207;131;159;1;1;1;0,081753001;7416,802;10575,952;4087628,288;8290987,008;7416,801758
2016;TGO;BEN;164;207;131;159;1;1;1;0,081753001;7606,374;10872,298;4399995,904;8583031,296;7606,374023
2017;TGO;BEN;164;207;131;159;1;1;1;0,081753001;7698,476;11175,192;6395472,574;12701654,74;7797,693848
2018;TGO;BEN;164;207;131;159;1;1;1;0,081753001;7889,095;11485,035;7112200,725;14262407,01;
2019;TGO;BEN;164;207;131;159;1;1;1;0,081753001;8082,359;11801,151;7220395,248;14391686,63;
2020;TGO;BEN;164;207;131;159;1;1;1;0,081753001;8278,737;12123,198;7574636,979;15651545,33;
2021;TGO;BEN;164;207;131;159;1;1;1;0,081753001;8478,242;12451,031;8413200,568;17785640,08;
1948;TGO;BFA;788;789;824;752;1;1;1;0,100446001;;;;;
1949;TGO;BFA;788;789;824;752;1;1;1;0,100446001;;;;;
1950;TGO;BFA;788;789;824;752;1;1;1;0,100446001;1171,897;4376,162;;;
1951;TGO;BFA;788;789;824;752;1;1;1;0,100446001;1194,973;4422,822;;;
1952;TGO;BFA;788;789;824;752;1;1;1;0,100446001;1219,113;4469,979;;;
1953;TGO;BFA;788;789;824;752;1;1;1;0,100446001;1244,363;4517,639;;;
1954;TGO;BFA;788;789;824;752;1;1;1;0,100446001;1270,771;4565,808;;;
1955;TGO;BFA;786;787;752;752;1;1;1;0,100446001;1298,389;4614,49;;;
1956;TGO;BFA;786;787;752;752;1;1;1;0,100446001;1327,27;4663,691;;;
1957;TGO;BFA;786;787;752;752;1;1;1;0,100446001;1357,445;4713,416;;;
1958;TGO;BFA;786;787;752;752;1;1;1;0,100446001;1388,973;4763,672;;;
1959;TGO;BFA;786;787;752;752;1;1;1;0,100446001;1421,772;4814,463;;;
1960;TGO;BFA;785;786;752;752;1;1;1;0,100446001;1580,513;4829,291;121128,072;330442,816;1568,119995
1961;TGO;BFA;785;786;752;752;1;1;1;0,100446001;1597,528;4894,578;126396,472;350247,232;1606,209961
1962;TGO;BFA;785;786;752;752;1;1;1;0,100446001;1612,758;4960,325;132237,472;379567,104;1645,883057
1963;TGO;BFA;785;786;752;752;1;1;1;0,100446001;1631,763;5027,818;143255,808;394040,672;1687,212036
1964;TGO;BFA;785;786;752;752;1;1;1;0,100446001;1662,072;5098,892;166104,08;410321,632;1730,097046
1965;TGO;BFA;783;785;752;752;1;1;1;0,100446001;1708,632;5174,869;187300,304;422916,8;1774,781006
1966;TGO;BFA;783;785;752;752;1;1;1;0,100446001;1774,029;5256,363;216136,224;433889,76;1821,166992
